"UKPRN","HE.provider","date","Open.ended.Permanent","Fixed.term","Total.academic.staff","Total","Total.European.Union","Total_nonuk","ratio_permanent","ratio_casual","prop_permanent","prop_casual","staffstudent_ratio","prop_non_uk","prop_eu","latest_prop_casual_2022"
10007849,"Abertay University","2015-2016",180,30,210,4005,410,500,6,0.166666666666667,85.7142857142857,14.2857142857143,22.25,12,10,20
10007856,"Aberystwyth University","2015-2016",590,260,850,8755,680,1195,2.26923076923077,0.440677966101695,69.4117647058823,30.5882352941176,14.8389830508475,14,8,31.4285714285714
10000291,"Anglia Ruskin University","2015-2016",750,55,805,20935,900,2980,13.6363636363636,0.0733333333333333,93.167701863354,6.83229813664596,27.9133333333333,14,4,7.60869565217391
10007759,"Aston University","2015-2016",420,255,675,12475,675,2360,1.64705882352941,0.607142857142857,62.2222222222222,37.7777777777778,29.702380952381,19,5,24.7368421052632
10007857,"Bangor University","2015-2016",590,400,990,10630,420,2210,1.475,0.677966101694915,59.5959595959596,40.4040404040404,18.0169491525424,21,4,45.1086956521739
10000571,"Bath Spa University","2015-2016",325,285,610,7630,200,795,1.14035087719298,0.876923076923077,53.2786885245902,46.7213114754098,23.4769230769231,10,3,35.2
10007850,"The University of Bath","2015-2016",800,540,1345,16155,1540,4700,1.48148148148148,0.675,59.4795539033457,40.1486988847584,20.19375,29,10,37.3770491803279
10007152,"University of Bedfordshire","2015-2016",535,100,635,14400,800,2600,5.35,0.186915887850467,84.251968503937,15.748031496063,26.9158878504673,18,6,12.962962962963
10005343,"Queen's University Belfast","2015-2016",1120,595,1715,23870,935,2805,1.88235294117647,0.53125,65.3061224489796,34.6938775510204,21.3125,12,4,36.919315403423
10007760,"Birkbeck College","2015-2016",650,620,1270,12245,615,1270,1.04838709677419,0.953846153846154,51.1811023622047,48.8188976377953,18.8384615384615,10,5,41.8269230769231
10007140,"Birmingham City University","2015-2016",1625,75,1700,24065,650,2820,21.6666666666667,0.0461538461538462,95.5882352941177,4.41176470588235,14.8092307692308,12,3,39.2592592592593
10006840,"The University of Birmingham","2015-2016",1910,1725,3635,33830,1445,7620,1.10724637681159,0.903141361256545,52.544704264099,47.455295735901,17.7120418848168,23,4,44.2682926829268
10000712,"University College Birmingham","2015-2016",280,10,290,5025,635,1235,28,0.0357142857142857,96.551724137931,3.44827586206897,17.9464285714286,25,13,4.44444444444444
10007811,"Bishop Grosseteste University","2015-2016",80,15,95,2235,0,5,5.33333333333333,0.1875,84.2105263157895,15.7894736842105,27.9375,0,0,18.5185185185185
10006841,"The University of Bolton","2015-2016",300,25,330,6320,150,505,12,0.0833333333333333,90.9090909090909,7.57575757575758,21.0666666666667,8,2,7.52688172043011
10000385,"The Arts University Bournemouth","2015-2016",340,15,355,3240,195,475,22.6666666666667,0.0441176470588235,95.7746478873239,4.22535211267606,9.52941176470588,15,6,3.79746835443038
10000824,"Bournemouth University","2015-2016",830,105,935,19045,935,2655,7.90476190476191,0.126506024096386,88.7700534759358,11.2299465240642,22.9457831325301,14,5,8.60215053763441
10007785,"The University of Bradford","2015-2016",530,100,630,11215,540,1635,5.3,0.188679245283019,84.1269841269841,15.8730158730159,21.1603773584906,15,5,8.84955752212389
10000886,"The University of Brighton","2015-2016",1155,645,1800,21135,1175,2900,1.7906976744186,0.558441558441558,64.1666666666667,35.8333333333333,18.2987012987013,14,6,21.8543046357616
10007786,"The University of Bristol","2015-2016",2160,895,3055,21905,1110,4720,2.41340782122905,0.414351851851852,70.7037643207856,29.2962356792144,10.1412037037037,22,5,12.5173852573018
10000961,"Brunel University London","2015-2016",625,505,1130,14165,815,4565,1.23762376237624,0.808,55.3097345132743,44.6902654867257,22.664,32,6,41.06463878327
10000975,"Buckinghamshire New University","2015-2016",345,120,465,8580,570,760,2.875,0.347826086956522,74.1935483870968,25.8064516129032,24.8695652173913,9,7,46.6019417475728
10007787,"The University of Buckingham","2015-2016",140,20,160,2400,115,915,7,0.142857142857143,87.5,12.5,17.1428571428571,38,5,NA
10007788,"The University of Cambridge","2015-2016",3770,2055,5825,19660,2420,6525,1.8345498783455,0.545092838196287,64.7210300429185,35.2789699570815,5.21485411140584,33,12,43.9641109298532
10003324,"The Institute of Cancer Research","2015-2016",270,380,655,275,10,20,0.710526315789474,1.40740740740741,41.2213740458015,58.0152671755725,1.01851851851852,7,4,55.1470588235294
10001143,"Canterbury Christ Church University","2015-2016",630,100,730,16055,545,810,6.3,0.158730158730159,86.3013698630137,13.6986301369863,25.484126984127,5,3,9.39597315436242
10007814,"Cardiff University","2015-2016",2410,1005,3415,30675,1345,7115,2.39800995024876,0.41701244813278,70.5710102489019,29.4289897510981,12.7282157676349,23,4,28.0882352941176
10007854,"Cardiff Metropolitan University","2015-2016",660,55,715,12580,375,3285,12,0.0833333333333333,92.3076923076923,7.69230769230769,19.0606060606061,26,3,10.3896103896104
10007141,"The University of Central Lancashire","2015-2016",1115,325,1440,24460,535,2415,3.43076923076923,0.291479820627803,77.4305555555556,22.5694444444444,21.9372197309417,10,2,11.9883040935673
10007848,"University of Chester","2015-2016",400,270,670,14915,210,855,1.48148148148148,0.675,59.7014925373134,40.2985074626866,37.2875,6,1,18.6046511627907
10007137,"The University of Chichester","2015-2016",365,155,515,5520,65,160,2.35483870967742,0.424657534246575,70.873786407767,30.0970873786408,15.1232876712329,3,1,28.4313725490196
10001478,"City, University of London","2015-2016",910,985,1895,18995,2225,7505,0.923857868020305,1.08241758241758,48.0211081794195,51.9788918205805,20.8736263736264,40,12,13.4285714285714
10001653,"Conservatoire for Dance and Drama","2015-2016",235,15,250,1310,180,430,15.6666666666667,0.0638297872340425,94,6,5.57446808510638,33,14,11.5384615384615
10007761,"Courtauld Institute of Art","2015-2016",30,10,45,505,80,190,3,0.333333333333333,66.6666666666667,22.2222222222222,16.8333333333333,38,16,56.25
10001726,"Coventry University","2015-2016",1460,795,2250,29430,2120,9720,1.83647798742138,0.544520547945205,64.8888888888889,35.3333333333333,20.1575342465753,33,7,23.5294117647059
10007822,"Cranfield University","2015-2016",500,165,665,3980,955,2100,3.03030303030303,0.33,75.187969924812,24.812030075188,7.96,53,24,26.7123287671233
10006427,"University for the Creative Arts","2015-2016",355,10,370,4805,335,695,35.5,0.028169014084507,95.9459459459459,2.7027027027027,13.5352112676056,14,7,11.3636363636364
10007842,"University of Cumbria","2015-2016",350,55,405,8790,125,235,6.36363636363636,0.157142857142857,86.4197530864197,13.5802469135802,25.1142857142857,3,1,26.9230769230769
10001883,"De Montfort University","2015-2016",1035,265,1300,20905,645,2820,3.90566037735849,0.256038647342995,79.6153846153846,20.3846153846154,20.1980676328502,13,3,11.9266055045872
10007851,"University of Derby","2015-2016",1210,75,1285,16300,615,1225,16.1333333333333,0.0619834710743802,94.1634241245136,5.83657587548638,13.4710743801653,8,4,6.38297872340426
10007852,"The University of Dundee","2015-2016",1030,435,1465,14910,1025,2385,2.36781609195402,0.422330097087379,70.3071672354949,29.6928327645051,14.4757281553398,16,7,21.4532871972318
10007143,"University of Durham","2015-2016",1170,515,1690,17810,1020,4790,2.27184466019417,0.44017094017094,69.2307692307692,30.4733727810651,15.2222222222222,27,6,37.6623376623377
10007789,"The University of East Anglia","2015-2016",985,760,1745,16145,785,4025,1.29605263157895,0.771573604060914,56.4469914040115,43.5530085959885,16.3908629441624,25,5,38.3838383838384
10007144,"The University of East London","2015-2016",645,255,895,13630,455,1285,2.52941176470588,0.395348837209302,72.0670391061452,28.4916201117318,21.1317829457364,9,3,34.4086021505376
10007823,"Edge Hill University","2015-2016",540,500,1040,15540,125,260,1.08,0.925925925925926,51.9230769230769,48.0769230769231,28.7777777777778,2,1,35.4497354497354
10007772,"Edinburgh Napier University","2015-2016",770,90,865,12585,1620,2575,8.55555555555556,0.116883116883117,89.0173410404624,10.4046242774566,16.3441558441558,20,13,25.2808988764045
10007790,"The University of Edinburgh","2015-2016",2740,1715,4455,30355,3515,10785,1.59766763848396,0.625912408759124,61.5039281705948,38.4960718294052,11.0784671532847,36,12,50.3559870550162
10007791,"The University of Essex","2015-2016",710,485,1195,13795,1705,4460,1.4639175257732,0.683098591549296,59.4142259414226,40.5857740585774,19.4295774647887,32,12,27.6666666666667
10007792,"The University of Exeter","2015-2016",1185,685,1870,21670,1330,5445,1.72992700729927,0.578059071729958,63.3689839572192,36.6310160427808,18.2869198312236,25,6,42.5383542538354
10008640,"Falmouth University","2015-2016",260,5,265,4655,120,385,52,0.0192307692307692,98.1132075471698,1.88679245283019,17.9038461538462,8,3,5.26315789473684
10004511,"The National Film and Television School","2015-2016",15,0,15,240,45,70,Inf,0,100,0,16,29,19,28.5714285714286
10007762,"Glasgow Caledonian University","2015-2016",675,120,795,16580,700,2045,5.625,0.177777777777778,84.9056603773585,15.0943396226415,24.562962962963,12,4,14.5569620253165
10002681,"Glasgow School of Art","2015-2016",165,35,200,2060,285,660,4.71428571428571,0.212121212121212,82.5,17.5,12.4848484848485,32,14,11.1111111111111
10007794,"The University of Glasgow","2015-2016",2795,865,3665,27220,3055,7635,3.23121387283237,0.309481216457961,76.2619372442019,23.6016371077763,9.73881932021467,28,11,39.6764985727878
10007145,"University of Gloucestershire","2015-2016",385,255,635,7835,75,405,1.50980392156863,0.662337662337662,60.6299212598425,40.1574803149606,20.3506493506494,5,1,30.3703703703704
10007833,"Glyndŵr University","2015-2016",200,65,265,6660,545,970,3.07692307692308,0.325,75.4716981132076,24.5283018867925,33.3,15,8,4.8780487804878
10002718,"Goldsmiths College","2015-2016",635,350,990,8525,785,2180,1.81428571428571,0.551181102362205,64.1414141414141,35.3535353535354,13.4251968503937,26,9,45.2991452991453
10007146,"The University of Greenwich","2015-2016",840,400,1240,20645,1305,4190,2.1,0.476190476190476,67.741935483871,32.258064516129,24.577380952381,20,6,8.90052356020942
10007825,"Guildhall School of Music and Drama","2015-2016",510,115,625,930,175,300,4.43478260869565,0.225490196078431,81.6,18.4,1.82352941176471,32,19,15.8536585365854
10040812,"Harper Adams University","2015-2016",145,10,155,5575,85,225,14.5,0.0689655172413793,93.5483870967742,6.45161290322581,38.448275862069,4,2,15.2173913043478
10007764,"Heriot-Watt University","2015-2016",610,215,825,10460,940,3250,2.83720930232558,0.352459016393443,73.9393939393939,26.0606060606061,17.1475409836066,31,9,28.3236994219653
10007147,"University of Hertfordshire","2015-2016",1390,115,1505,24655,840,3780,12.0869565217391,0.0827338129496403,92.358803986711,7.64119601328904,17.7374100719424,15,3,7.33496332518337
10007765,"Heythrop College","2015-2016",35,25,60,560,20,65,1.4,0.714285714285714,58.3333333333333,41.6666666666667,16,12,4,NA
10007148,"The University of Huddersfield","2015-2016",795,75,870,19270,840,3125,10.6,0.0943396226415094,91.3793103448276,8.62068965517241,24.2389937106918,16,4,11.2299465240642
10007149,"The University of Hull","2015-2016",855,175,1030,16305,630,2385,4.88571428571429,0.204678362573099,83.0097087378641,16.9902912621359,19.0701754385965,15,4,23.0769230769231
10003270,"Imperial College of Science, Technology and Medicine","2015-2016",1960,2410,4370,17035,2765,8520,0.813278008298755,1.22959183673469,44.8512585812357,55.1487414187643,8.69132653061224,50,16,51.5765765765766
10007767,"Keele University","2015-2016",620,180,800,10120,185,1440,3.44444444444444,0.290322580645161,77.5,22.5,16.3225806451613,14,2,20.2380952380952
10007150,"The University of Kent","2015-2016",990,1000,1990,19670,1810,4795,0.99,1.01010101010101,49.748743718593,50.251256281407,19.8686868686869,24,9,36.2369337979094
10003645,"King's College London","2015-2016",1960,2755,4710,28900,3560,8905,0.711433756805808,1.40561224489796,41.6135881104034,58.4925690021231,14.7448979591837,31,12,56.7804024496938
10003678,"Kingston University","2015-2016",930,105,1035,20885,1135,3705,8.85714285714286,0.112903225806452,89.8550724637681,10.1449275362319,22.4569892473118,18,5,6.282722513089
10007768,"The University of Lancaster","2015-2016",920,955,1880,13115,1345,4525,0.963350785340314,1.03804347826087,48.936170212766,50.7978723404255,14.2554347826087,35,10,34.5982142857143
10003854,"Leeds Arts University","2015-2016",135,25,165,1320,15,65,5.4,0.185185185185185,81.8181818181818,15.1515151515152,9.77777777777778,5,1,5.88235294117647
10003861,"Leeds Beckett University","2015-2016",945,540,1490,25920,400,1750,1.75,0.571428571428571,63.4228187919463,36.241610738255,27.4285714285714,7,2,19.0972222222222
10007795,"The University of Leeds","2015-2016",2265,1075,3345,31790,1270,6585,2.10697674418605,0.474613686534216,67.7130044843049,32.1375186846039,14.0353200883002,21,4,25.3989361702128
10003863,"Leeds Trinity University","2015-2016",135,25,160,3715,30,55,5.4,0.185185185185185,84.375,15.625,27.5185185185185,1,1,2.4390243902439
10007796,"The University of Leicester","2015-2016",1350,360,1715,16325,690,4300,3.75,0.266666666666667,78.7172011661808,20.9912536443149,12.0925925925926,26,4,25.9818731117825
10007151,"The University of Lincoln","2015-2016",720,275,995,13475,220,1405,2.61818181818182,0.381944444444444,72.3618090452261,27.6381909547739,18.7152777777778,10,2,9.6085409252669
10003956,"Liverpool Hope University","2015-2016",250,30,280,4940,100,205,8.33333333333333,0.12,89.2857142857143,10.7142857142857,19.76,4,2,11.9402985074627
10003957,"Liverpool John Moores University","2015-2016",975,380,1355,21875,320,1410,2.56578947368421,0.38974358974359,71.9557195571956,28.0442804428044,22.4358974358974,6,1,25.7396449704142
10003945,"The Liverpool Institute for Performing Arts","2015-2016",50,10,60,720,15,160,5,0.2,83.3333333333333,16.6666666666667,14.4,22,2,5
10006842,"The University of Liverpool","2015-2016",1730,1095,2825,24775,710,7315,1.57990867579909,0.632947976878613,61.2389380530973,38.7610619469027,14.3208092485549,30,3,36.8167202572347
10003958,"Liverpool School of Tropical Medicine","2015-2016",115,180,295,425,30,165,0.638888888888889,1.56521739130435,38.9830508474576,61.0169491525424,3.69565217391304,39,7,54
10007162,"University of the Arts, London","2015-2016",980,1105,2085,18205,2330,8465,0.886877828054299,1.12755102040816,47.0023980815348,52.9976019184652,18.5765306122449,46,13,62.125340599455
10007769,"London Business School","2015-2016",100,5,105,2075,370,1455,20,0.05,95.2380952380952,4.76190476190476,20.75,70,18,4.54545454545455
10007797,"University of London (Institutes and activities)","2015-2016",40,40,80,195,25,75,1,1,50,50,4.875,38,13,26.6666666666667
10004048,"London Metropolitan University","2015-2016",500,45,545,12690,1090,1575,11.1111111111111,0.09,91.743119266055,8.25688073394496,25.38,12,9,4.25531914893617
10004078,"London South Bank University","2015-2016",625,310,940,17605,650,1905,2.01612903225806,0.496,66.4893617021277,32.9787234042553,28.168,11,4,45.6066945606695
10004063,"London School of Economics and Political Science","2015-2016",805,855,1655,10440,1765,6920,0.941520467836257,1.06211180124224,48.6404833836858,51.6616314199396,12.9689440993789,66,17,59.0163934426229
10007771,"London School of Hygiene and Tropical Medicine","2015-2016",200,595,795,1210,110,550,0.336134453781513,2.975,25.1572327044025,74.8427672955975,6.05,45,9,72.0183486238532
10004113,"Loughborough University","2015-2016",935,545,1480,16950,795,3490,1.71559633027523,0.582887700534759,63.1756756756757,36.8243243243243,18.1283422459893,21,5,28.3018867924528
10004180,"The Manchester Metropolitan University","2015-2016",1480,965,2445,32485,1030,2300,1.53367875647668,0.652027027027027,60.5316973415133,39.4683026584867,21.9493243243243,7,3,29.0948275862069
10007798,"The University of Manchester","2015-2016",2620,2455,5075,39700,2355,12915,1.06720977596741,0.937022900763359,51.6256157635468,48.3743842364532,15.1526717557252,33,6,42.9924242424242
10004351,"Middlesex University","2015-2016",850,160,1010,19110,1665,4850,5.3125,0.188235294117647,84.1584158415842,15.8415841584158,22.4823529411765,25,9,9.62566844919786
10007799,"Newcastle University","2015-2016",1570,1185,2750,23795,1110,6555,1.32489451476793,0.754777070063694,57.0909090909091,43.0909090909091,15.156050955414,28,5,32.013201320132
10007832,"Newman University","2015-2016",155,5,160,2810,10,15,31,0.032258064516129,96.875,3.125,18.1290322580645,1,0,10.7142857142857
10007138,"The University of Northampton","2015-2016",520,270,790,12985,330,1470,1.92592592592593,0.519230769230769,65.8227848101266,34.1772151898734,24.9711538461538,11,3,31.3953488372093
